label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,wind_pref_alpha,solar_pref_alpha,agc_allocation_mode,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,agc_gov_output_ramp_frac_pmax_per_min,agc_dg_output_ramp_frac_pmax_per_min,agc_anti_windup_mode,traditional_governor_deadband_hz,traditional_governor_deadband_csv,wind_deadband_hz,solar_deadband_hz,esd_deadband_hz,der_deadband_hz,der_base_ddn,pvd1_base_ddn,esd1_base_ddn,pvd1_tfdb,esd1_tfdb,target_storage_share,achieved_storage_share,storage_scale_factor,storage_scale_applied_factor,scale_esd1_ddn_with_storage,disable_der_frequency_deadband,disable_der_agc,disable_pvd_agc,disable_esd_agc,recompute_ace_raw_on_load,reset_ace_integral_on_load,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,agc_freeze_active_start,agc_freeze_on_streak_start,agc_freeze_off_streak_start,agc_freeze_dir_start,agc_freeze_active_end,agc_freeze_on_streak_end,agc_freeze_off_streak_end,agc_freeze_dir_end,der_deadband_disabled_count,traditional_governor_deadband_count,configured_pvd1_deadband_count,configured_esd1_deadband_count,configured_pvd1_ddn,configured_esd1_ddn,configured_wind_pvd1_deadband_count,configured_solar_pvd1_deadband_count,configured_esd1_resource_deadband_count,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz,max_abs_hz,final_abs_hz,share_abs_gt_0p036,share_abs_gt_0p05,zero_crossings,gov_paux0_tv,dg_pext0_tv,freq_d1_abs_mean,freq_d1_abs_p95,saturation_fraction,integrator_freeze_fraction,saturation_step_count,integrator_freeze_step_count,agc_request_sum_total_abs_mean,agc_request_sum_total_abs_max,agc_applied_sum_total_abs_mean,agc_applied_sum_total_abs_max,agc_clip_deficit_sum_total_abs_mean,agc_clip_deficit_sum_total_abs_max,agc_saturation_ratio_mean,agc_saturation_ratio_max,agc_freeze_streak_max,agc_freeze_streak_end,agc_unfreeze_streak_end,elapsed_s
h9d0,h9d0,9,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h8d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,32364.0,33263.0,-13.829382304137503,0.0213013653056873,54.42112377508462,-0.1273824994656182,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0242782688635956,383.0,0.0448430741437722,890.0,0.0420413875633718,0.0181402573298664,0.0205104434809904,0.0448430741437722,0.0420413875633718,0.0277777777777777,0.0,88,0.9792005269997388,0.0,0.0098154919537774,0.023957613014573,0.0,0.0,0,0,0.0440715533637589,0.1188583294764197,0.0440715533637589,0.1188583294764197,2.332239339924374e-19,1.3877787807814457e-17,5.4408575713898466e-18,1.9332068646924272e-16,0,0,0,80.05427329198574
h9d1,h9d1,9,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h9d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,33263.0,34162.0,54.42112377508462,-0.1273824994656182,151.2128230631604,-0.3123977839230999,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0190663370552535,725.0,0.0489383306238755,8.0,0.0226125573623114,0.0241167472162177,0.025738878222999,0.0489383306238755,0.0226125573623114,0.0755555555555555,0.0,24,1.0352022613535627,0.0,0.010345735373838,0.0261405136435177,0.0,0.0,0,0,0.222985407637577,0.3149922130381308,0.222985407637577,0.3149922130381308,8.635067969306774e-19,5.551115123125783e-17,3.3073764098624562e-18,1.813773820111742e-16,0,0,0,86.24471133298357
h9d2,h9d2,9,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h9d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,34162.0,35061.0,151.2128230631604,-0.3123977839230999,148.04380866862687,-0.2832651077016233,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0475384110240129,726.0,0.0467768567752635,13.0,-0.0290759855683209,0.0217431560798558,0.0237691212419909,0.0475384110240129,0.0290759855683209,0.0555555555555555,0.0,65,1.0736961700577536,0.0,0.0101673226827559,0.0241414271944495,0.0,0.0,0,0,0.3469857067540145,0.3937441856106281,0.3469857067540145,0.3937441856106281,1.7270135938613548e-18,5.551115123125783e-17,5.127003795699528e-18,1.914682790842772e-16,0,0,0,85.46088558301562
h9d3,h9d3,9,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h9d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h9d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h9d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,35061.0,35960.0,148.04380866862687,-0.2832651077016233,30.87753014107609,-0.0501578174740685,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0481537979663437,830.0,-0.0074649228669443,175.0,-0.0262976027394157,0.0289622519104571,0.0298602509796384,0.0481537979663437,0.0262976027394157,0.1633333333333333,0.0,0,0.9151363400207924,0.0,0.0101404369054152,0.0241149185354736,0.0,0.0,0,0,0.1657348663064526,0.2865861426854663,0.1657348663064526,0.2865861426854663,1.8503717077085946e-18,5.551115123125783e-17,1.0669449800758013e-17,2.1460890728638002e-16,0,0,0,87.10567887499928
h10d0,h10d0,10,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h9d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,35960.0,36859.0,30.87753014107609,-0.0501578174740685,-30.530592464805395,0.0659187422113715,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0457742589363596,57.0,0.0265312284519714,410.0,-0.0110148664041664,0.0168294804494383,0.0195806210657897,0.0457742589363596,0.0110148664041664,0.0277777777777777,0.0,110,1.076878923598554,0.0,0.0088128447751976,0.0213342167716197,0.0,0.0,0,0,0.0274057590170271,0.0739834392414661,0.0274057590170271,0.0739834392414661,3.469446951953614e-20,6.938893903907228e-18,1.2417962610553672e-18,1.5841872121928652e-16,0,0,0,95.58562370899017
h10d1,h10d1,10,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h10d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,36859.0,37758.0,-30.530592464805395,0.0659187422113715,-5.018538217849733,0.005853708034027,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0339053680995404,1.0,0.0353752538955598,746.0,0.0094860978415045,0.0121538826605757,0.0143960156698523,0.0353752538955598,0.0094860978415045,0.0,0.0,147,1.2385914247944667,0.0,0.0084842337091898,0.0223649369895151,0.0,0.0,0,0,0.0478441458159122,0.0863347357997195,0.0478441458159122,0.0863347357997195,6.167905692361981e-20,1.3877787807814457e-17,9.597553158804657e-19,2.159449460731047e-16,0,0,0,100.5134324169776
h10d2,h10d2,10,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h10d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,37758.0,38657.0,-5.018538217849733,0.005853708034027,40.04044309725592,-0.0931143507264108,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0304266369857764,557.0,0.0426483114641351,740.0,0.0295543413421794,0.0147399481610246,0.0177104364279912,0.0426483114641351,0.0295543413421794,0.02,0.0,152,1.2719435445903229,0.0,0.009204359753318,0.0226092921417228,0.0,0.0,0,0,0.0233030186434478,0.0917098423938763,0.0233030186434478,0.0917098423938763,9.637352644315594e-20,6.938893903907228e-18,2.4929231427479538e-18,1.7021644387164746e-16,0,0,0,102.66911762501695
h10d3,h10d3,10,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h10d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h10d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h10d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,38657.0,39556.0,40.04044309725592,-0.0931143507264108,13.448224054913988,-0.0259937381806668,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0373617443617679,407.0,0.0369594042129772,7.0,-0.0020469612906159,0.0152992824287868,0.0177197260760975,0.0373617443617679,0.0020469612906159,0.0022222222222222,0.0,123,1.198524499437076,0.0,0.0091501999453291,0.0221749527897749,0.0,0.0,0,0,0.0634256441853547,0.1136758619433079,0.0634256441853547,0.1136758619433079,4.0091387000352873e-19,1.3877787807814457e-17,5.967067225638912e-18,1.9814660447578398e-16,0,0,0,97.92809574998682
h11d0,h11d0,11,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h10d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,39556.0,40455.0,13.448224054913988,-0.0259937381806668,22.25131790481663,-0.0638280774335599,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0427218323892497,238.0,0.0454104337537453,875.0,0.04382186309281,0.0207878540039538,0.0232326013277571,0.0454104337537453,0.04382186309281,0.0633333333333333,0.0,67,0.9356000890547648,0.0,0.0096834502474722,0.0249000325288228,0.0,0.0,0,0,0.0263777140928599,0.0620479687453026,0.0263777140928599,0.0620479687453026,1.2335811384723962e-19,6.938893903907228e-18,2.9010970710949623e-18,1.7815406443665183e-16,0,0,0,98.56187837501056
h11d1,h11d1,11,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h11d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,40455.0,41354.0,22.25131790481663,-0.0638280774335599,152.77119223352642,-0.3290151511867912,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0089631894295871,333.0,0.0659265094374905,856.0,0.0532262283894358,0.0323000442745917,0.0340823443023229,0.0659265094374905,0.0532262283894358,0.3411111111111111,0.0622222222222222,6,0.8341337860916471,0.0,0.0101302993962236,0.0260127075665588,0.0,0.0,0,0,0.1756187072760703,0.3301831270281578,0.1756187072760703,0.3301831270281578,6.167905692361981e-19,5.551115123125783e-17,3.1685783258991073e-18,2.0634003431618271e-16,0,0,0,89.51058054200257
h11d2,h11d2,11,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h11d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,41354.0,42253.0,152.77119223352642,-0.3290151511867912,252.07455429376753,-0.5112072085754622,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0345797791318669,723.0,0.068000324125399,277.0,0.0160047618773839,0.0309456490844066,0.0350803005671269,0.068000324125399,0.0160047618773839,0.4255555555555556,0.15,50,0.8911697398975567,0.0,0.0100304093792424,0.0236152191279899,0.0,0.0,0,0,0.4620457760397444,0.5271132405415476,0.4620457760397444,0.5271132405415477,5.6744732369730234e-18,1.1102230246251563e-16,1.1997731080160653e-17,2.202517262341215e-16,0,0,0,84.15972249998595
h11d3,h11d3,11,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h11d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h11d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h11d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,42253.0,43152.0,252.07455429376753,-0.5112072085754622,139.94527821073456,-0.2562134870080563,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0649986503552035,767.0,0.0334645746534034,19.0,-0.0536894998036596,0.0316648152331564,0.0345201991527467,0.0649986503552035,0.0536894998036596,0.4288888888888889,0.0788888888888888,25,0.9410935506350208,0.0,0.009588561590645,0.0227675189529561,0.0,0.0,0,0,0.4191476328456238,0.5271668784941663,0.4191476328456237,0.5271668784941663,1.1102230246251566e-17,1.1102230246251563e-16,2.6243826501011947e-17,2.207906278264261e-16,0,0,0,92.55339891600306
h12d0,h12d0,12,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h11d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,43152.0,44051.0,139.94527821073456,-0.2562134870080563,30.130759126146096,-0.0516927961923103,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0559361101933753,124.0,0.0182229992631599,779.0,-0.0194302083527597,0.0274672544503322,0.0295382705796664,0.0559361101933753,0.0194302083527597,0.2133333333333333,0.01,20,0.8939367005953913,0.0,0.0093371354393353,0.0237154790866345,0.0,0.0,0,0,0.1376730251528705,0.2616056147285016,0.1376730251528705,0.2616056147285016,2.9605947323337513e-18,5.551115123125783e-17,2.3259249588167215e-17,2.2155124323045172e-16,0,0,0,85.60284083298757
h12d1,h12d1,12,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h12d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,44051.0,44950.0,30.130759126146096,-0.0516927961923103,-8.687971673088178,0.0338110615534761,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0599716835674679,864.0,0.0331825475664127,324.0,-0.0372678417399097,0.0210862689877583,0.02462170187485,0.0599716835674679,0.0372678417399097,0.1566666666666666,0.0111111111111111,78,1.0637029513682212,0.0,0.0084041978634671,0.0217115806950937,0.0,0.0,0,0,0.066071228658514,0.1099935658097842,0.066071228658514,0.1099935658097842,1.295260195396016e-18,1.3877787807814457e-17,1.6263461983799157e-17,2.1640967745719696e-16,0,0,0,80.29118091598502
